"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2005","YEAR - NOV FORECAST","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","130",""
"SURVEY","2005","YEAR - OCT FORECAST","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","145",""
"SURVEY","2005","YEAR - OCT FORECAST","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","149",""
"SURVEY","2005","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","173",""
"SURVEY","2005","YEAR - OCT FORECAST","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","130",""
"SURVEY","2005","YEAR - SEP FORECAST","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","136",""
"SURVEY","2005","YEAR - SEP FORECAST","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","149",""
"SURVEY","2005","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","169",""
"SURVEY","2005","YEAR - SEP FORECAST","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","130",""
"SURVEY","2005","JAN","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.23",""
"SURVEY","2005","JAN","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.09",""
"SURVEY","2005","JAN","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.04",""
"SURVEY","2005","JAN","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2005","FEB","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.02",""
"SURVEY","2005","FEB","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.01",""
"SURVEY","2005","FEB","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.88",""
"SURVEY","2005","FEB","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.9",""
"SURVEY","2005","MAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.09",""
"SURVEY","2005","MAR","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.01",""
"SURVEY","2005","MAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.98",""
"SURVEY","2005","MAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2005","APR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.09",""
"SURVEY","2005","APR","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.96",""
"SURVEY","2005","APR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.95",""
"SURVEY","2005","APR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.9",""
"SURVEY","2005","MAY","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.05",""
"SURVEY","2005","MAY","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.02",""
"SURVEY","2005","MAY","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.92",""
"SURVEY","2005","MAY","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2005","JUN","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.12",""
"SURVEY","2005","JUN","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.07",""
"SURVEY","2005","JUN","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.95",""
"SURVEY","2005","JUN","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.08",""
"SURVEY","2005","JUL","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.23",""
"SURVEY","2005","JUL","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.2",""
"SURVEY","2005","JUL","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2005","JUL","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.17",""
"SURVEY","2005","AUG","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.03",""
"SURVEY","2005","AUG","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.97",""
"SURVEY","2005","AUG","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.84",""
"SURVEY","2005","AUG","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.11",""
"SURVEY","2005","SEP","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.92",""
"SURVEY","2005","SEP","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.8",""
"SURVEY","2005","SEP","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.81",""
"SURVEY","2005","SEP","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.1",""
"SURVEY","2005","OCT","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.83",""
"SURVEY","2005","OCT","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.72",""
"SURVEY","2005","OCT","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.78",""
"SURVEY","2005","OCT","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.17",""
"SURVEY","2005","NOV","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.87",""
"SURVEY","2005","NOV","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.71",""
"SURVEY","2005","NOV","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.74",""
"SURVEY","2005","NOV","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.92",""
"SURVEY","2005","DEC","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.01",""
"SURVEY","2005","DEC","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.04",""
"SURVEY","2005","DEC","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.87",""
"SURVEY","2005","DEC","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.9",""
"SURVEY","2004","MARKETING YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.14",""
"SURVEY","2004","MARKETING YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.99",""
"SURVEY","2004","MARKETING YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","1.99",""
"SURVEY","2004","MARKETING YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.12",""
"SURVEY","2004","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","11,600,000",""
"SURVEY","2004","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","180",""
"SURVEY","2004","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5,530,000",""
"SURVEY","2004","YEAR","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","168",""
"SURVEY","2004","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","12,400,000",""
"SURVEY","2004","YEAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","181",""
"SURVEY","2004","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2,880,000",""
"SURVEY","2004","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","150",""
"SURVEY","2004","YEAR - AUG FORECAST","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","168",""
"SURVEY","2004","YEAR - AUG FORECAST","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","156",""
"SURVEY","2004","YEAR - AUG FORECAST","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","162",""
"SURVEY","2004","YEAR - AUG FORECAST","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","145",""
"SURVEY","2004","YEAR - NOV FORECAST","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","180",""
"SURVEY","2004","YEAR - NOV FORECAST","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","169",""
"SURVEY","2004","YEAR - NOV FORECAST","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","183",""
"SURVEY","2004","YEAR - NOV FORECAST","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","151",""
"SURVEY","2004","YEAR - OCT FORECAST","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","180",""
"SURVEY","2004","YEAR - OCT FORECAST","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","167",""
"SURVEY","2004","YEAR - OCT FORECAST","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","180",""
"SURVEY","2004","YEAR - OCT FORECAST","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","148",""
"SURVEY","2004","YEAR - SEP FORECAST","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","170",""
"SURVEY","2004","YEAR - SEP FORECAST","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","157",""
"SURVEY","2004","YEAR - SEP FORECAST","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","163",""
"SURVEY","2004","YEAR - SEP FORECAST","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE","TOTAL","NOT SPECIFIED","145",""
"SURVEY","2004","JAN","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.37",""
"SURVEY","2004","JAN","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.5",""
"SURVEY","2004","JAN","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.33",""
"SURVEY","2004","JAN","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.63",""
"SURVEY","2004","FEB","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.65",""
"SURVEY","2004","FEB","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.75",""
"SURVEY","2004","FEB","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.55",""
"SURVEY","2004","FEB","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.81",""
"SURVEY","2004","MAR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.77",""
"SURVEY","2004","MAR","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.96",""
"SURVEY","2004","MAR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.67",""
"SURVEY","2004","MAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.92",""
"SURVEY","2004","APR","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.97",""
"SURVEY","2004","APR","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.07",""
"SURVEY","2004","APR","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.79",""
"SURVEY","2004","APR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.04",""
"SURVEY","2004","MAY","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.93",""
"SURVEY","2004","MAY","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","3.08",""
"SURVEY","2004","MAY","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.8",""
"SURVEY","2004","MAY","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.97",""
"SURVEY","2004","JUN","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.87",""
"SURVEY","2004","JUN","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.8",""
"SURVEY","2004","JUN","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.77",""
"SURVEY","2004","JUN","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.94",""
"SURVEY","2004","JUL","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.49",""
"SURVEY","2004","JUL","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.57",""
"SURVEY","2004","JUL","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.48",""
"SURVEY","2004","JUL","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.68",""
"SURVEY","2004","AUG","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.35",""
"SURVEY","2004","AUG","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.44",""
"SURVEY","2004","AUG","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.23",""
"SURVEY","2004","AUG","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.37",""
"SURVEY","2004","SEP","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.2",""
"SURVEY","2004","SEP","","STATE","INDIANA","18","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.07",""
"SURVEY","2004","SEP","","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.14",""
"SURVEY","2004","SEP","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.18",""
"SURVEY","2004","OCT","","STATE","ILLINOIS","17","","","","","","","00000000","","CORN","CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU","TOTAL","NOT SPECIFIED","2.22",""
